1,3.51182142355823,2.96013648115136
1,3.43439468280636,9.18190670382464
2,2.77274989218527,4.0650612716861
2,3.54960005580749,9.93756312014585
3,1.9085248028338,1.9321458650102
3,1.59572076125957,11.5925833292357
4,2.26885461290178,3.91438799910085
4,2.48834039478644,9.0581113919672
5,4.5365310801487,3.57502732168916
5,4.46978777272738,12.9858876714942
6,3.39477986196367,4.99871658634154
6,3.2930041701266,7.3059896674904
7,0.586489220403231,0.101494000326236
7,0.735742584388766,5.69068076506806
8,1.84964244444508,3.2958211637877
8,1.80547531298921,4.1346811672401
9,4.23825367943426,2.66456764485218
9,4.73203083630222,10.8948988931228
10,1.37407988039269,4.78610734661995
10,1.24549676922577,6.53575381943071
11,2.18937286437117,3.47670304267002
11,1.7144459486439,9.09190962351232
12,1.59016202384188,2.33756226786081
12,1.22327970550512,10.4642670879841
13,0.627848982625498,1.4829883062833
13,1.59573571974076,10.9237477086971
14,3.20004011911064,2.10378126810899
14,3.53160096831043,8.59111847720434
15,3.47819784788103,1.98094190335938
15,3.66770435731229,3.95823096676668
16,4.65038944580966,0.517271168462131
16,4.83645170893658,1.320875518437
17,3.8977200712815,2.39103325049022
17,3.75972429535201,6.0545891130843
18,1.60029207891872,3.88061744130912
18,1.03593433923889,13.7081119622145
19,3.03399911314736,2.36415008789111
19,3.28427782685792,5.15510065897299
20,0.705579137271405,1.5953386185274
20,0.661838300301936,3.86999728462562
21,0.0285600800514929,1.93604178486799
21,0.112537720993697,3.29262217462374
22,2.10348227034313,3.53163332928066
22,2.79847357422545,12.5217413296668
23,4.47158242348149,4.48711410830907
23,4.84452512908054,8.77976053873576
24,0.779688089455468,3.77552276372774
24,0.706819582115509,9.38605381967789
25,1.55277424826708,0.678316587748639
25,1.58203603774266,0.819239037202384
26,4.80443923299797,0.586966874560227
26,4.73497486104856,5.36093440391256
27,4.83940325078708,0.476953517903366
27,3.52922054330815,8.71383007041161
28,4.27404663709066,1.36240207164606
28,4.23587709286167,1.93973042426863
29,4.45856888357979,0.24970498981265
29,4.72352917865074,3.44334373247133
30,1.69432093880207,0.826467149520312
30,2.25875733296964,4.64309162825818
31,4.37424932120124,4.84647598514302
31,4.10285887801595,12.1092498614389
32,1.34644725759738,0.888160279924753
32,3.0871463951431,10.4027797589445
33,3.94944003599582,2.30400204617523
33,4.09366339246227,12.0053012486353
34,2.79584674559481,3.61681902508905
34,2.44943813085575,9.87218806513408
35,0.310763054700716,2.45936833436004
35,1.21970314989793,10.9266237783386
36,3.04422885308214,2.80756647333741
36,2.93830710065351,5.69337703738195
37,3.79468648144011,3.77723466853569
37,3.31760317131886,7.52106024074321
38,4.78635056354223,4.84044514537493
38,4.09650996203764,7.0380718029421
